codigo ccn,codigo cnh,nombre,comunidad autonoma,provincia,municipio,direccion,codigo postal,telefono,naºmero de camas instaladas,tipo de centro,dependencia funcional,observaciones,concierto,acreditacion docente,direccion_completa,latitud,longitud,servicios
1328000089,281337,HOSPITAL UNIVERSITARIO DE TORREJON,Madrid,Madrid,TorrejÃ³n de Ardoz,CALLE MATEO INURRIA 1,28850,000000000,250,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Red de utilizaciÃ³n pÃºblica (RUP),SI,"HOSPITAL UNIVERSITARIO DE TORREJON, TorrejÃ³n de Ardoz, Madrid, España",,,
1328000090,281348,IDCSALUD MOSTOLES SA,Madrid,Madrid,MÃ³stoles,CALLE GLADIOLO S/N,28933,913702929,362,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"IDCSALUD MOSTOLES SA, MÃ³stoles, Madrid, España",,,
1328016665,281359,IDC SALUD VILLALBA S.A.U. - HOSPITAL GENERAL DE VILLALBA,Madrid,Madrid,Collado Villalba,"CARRETERA DE ALPEDRETE M-608, KM. 41",28400,917810682,217,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"IDC SALUD VILLALBA S.A.U. - HOSPITAL GENERAL DE VILLALBA, Collado Villalba, Madrid, España",40.6541611,-4.001147,
1328016888,281360,HOSPITAL UNIVERSITARIO HM PUERTA DEL SUR,Madrid,Madrid,MÃ³stoles,AVENIDA DE CARLOS V 70,28938,914444244,182,Hospitales Generales,Privados,,Sin concierto,SI,"HOSPITAL UNIVERSITARIO HM PUERTA DEL SUR, MÃ³stoles, Madrid, España",,,
1328019438,280724,HOSPITAL CENTRAL DE LA DEFENSA GOMEZ ULLA,Madrid,Madrid,Madrid,GLORIETA DEL EJERCITO S/N,28047,914222000,475,Hospitales Generales,Ministerio de Defensa,,Red de utilizaciÃ³n pÃºblica (RUP),SI,"HOSPITAL CENTRAL DE LA DEFENSA GOMEZ ULLA, Madrid, Madrid, España",40.3901603,-3.7475117,
1328020032,281393,CLINICA UNIVERSIDAD DE NAVARRA,Madrid,Madrid,Madrid,CALLE DEL MARQUESADO DE SANTA MARTA 1,28022,913702929,72,Hospitales Generales,Privados,,Sin concierto,SI,"CLINICA UNIVERSIDAD DE NAVARRA, Madrid, Madrid, España",40.4485722,-3.6246242,
1328020932,281371,HOSPITAL HM VALLES,Madrid,Madrid,AlcalÃ¡ de Henares,CALLE SANTIAGO 14,28801,918883262,20,Otros Centros con Internamiento,Privados,,Concierto parcial,SI,"HOSPITAL HM VALLES, AlcalÃ¡ de Henares, Madrid, España",40.4829946,-3.367335,
1328020933,281438,HOSPITAL UNIVERSITARIO JOSE GERMAIN,Madrid,Madrid,LeganÃ©s,CALLE ARAGON 17,28913,000000000,134,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL UNIVERSITARIO JOSE GERMAIN, LeganÃ©s, Madrid, España",,,
1328021504,281383,"FRATERNIDAD MUPRESPA, MUTUA COLABORADORA CON LA SEGURIDAD SOCIAL NÂº 275",Madrid,Madrid,Madrid,PASEO DE LA HABANA 83,28036,000000000,50,Hospitales especializados,MÃºtuas Colaboradoras con La Seguridad Social,,Sin concierto,SI,"FRATERNIDAD MUPRESPA, MUTUA COLABORADORA CON LA SEGURIDAD SOCIAL NÂº 275, Madrid, Madrid, España",40.4511303,-3.6795724,
1328023076,281445,SERVICIO MADRILEÃO DE SALUD,Madrid,Madrid,Madrid,AVENIDA DE MANUEL FRAGA IRIBARNE 2,28055,913702929,102,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"SERVICIO MADRILEÃO DE SALUD, Madrid, Madrid, España",40.4511303,-3.6795724,
1328023818,281456,HOSPITAL QUIRON SALUD VALLE DEL HENARES,Madrid,Madrid,TorrejÃ³n de Ardoz,AVENIDA CONSTITUCION 249,28850,000000000,79,Hospitales Generales,Privados,,Sin concierto,NO,"HOSPITAL QUIRON SALUD VALLE DEL HENARES, TorrejÃ³n de Ardoz, Madrid, España",,,
1328026468,281467,"HM HOSPITALES 1.989, S.A.",Madrid,Madrid,Rivas-Vaciamadrid,AVENIDA DE JOSE HIERRO 94,28521,000000000,51,Hospitales Generales,Privados,,Sin concierto,NO,"HM HOSPITALES 1.989, S.A., Rivas-Vaciamadrid, Madrid, España",40.3431515,-3.5251779,
1328026683,281478,HOSPITAL SAN VICENTE SL,Madrid,Madrid,Madrid,CALLE DE LAS CERILLERAS 7,28054,913702929,53,Hospitales de media y larga estancia,Privados,,Sin concierto,NO,"HOSPITAL SAN VICENTE SL, Madrid, Madrid, España",40.4511303,-3.6795724,
1328030390,281491,"HM HOSPITALES 1989, S.A.",Madrid,Madrid,Madrid,CALLE DE COBOS DE SEGOVIA 4,28005,914444244,90,Hospitales Generales,Privados,,Sin concierto,SI,"HM HOSPITALES 1989, S.A., Madrid, Madrid, España",40.4511303,-3.6795724,
1430000001,300177,HOSPITAL NTRA. SRA. DEL PERPETUO SOCORRO,RegiÃ³n de Murcia,Murcia,Cartagena,CALLE SEBASTIAN FERINGAN 12,30205,968510500,205,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL NTRA. SRA. DEL PERPETUO SOCORRO, Cartagena, Murcia, España",37.6105874,-0.9768946,
1430000002,300294,RIBERA HOSPITAL DE MOLINA,RegiÃ³n de Murcia,Murcia,Molina de Segura,CALLE ASOCIACION S/N,30500,968644030,83,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"RIBERA HOSPITAL DE MOLINA, Molina de Segura, Murcia, España",38.0597817,-1.2148591,
1430000003,300085,HOSPITAL MESA DEL CASTILLO,RegiÃ³n de Murcia,Murcia,Murcia,RONDA SUR 20,30010,968246116,76,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL MESA DEL CASTILLO, Murcia, Murcia, España",37.9694704,-1.1280927,
1430000005,300026,HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA,RegiÃ³n de Murcia,Murcia,Murcia,AVENIDA INTENDENTE JORGE PALACIOS 1,30003,968359000,346,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL UNIVERSITARIO REINA SOFIA, Murcia, Murcia, España",37.9828838,-1.1210416,
1430000007,300339,HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR,RegiÃ³n de Murcia,Murcia,San Pedro del Pinatar,AVENIDA CONCEJAL MARIANO HENAREJOS 13,30740,968187346,99,Hospitales de media y larga estancia,Privados,,Concierto parcial,NO,"HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR, San Pedro del Pinatar, Murcia, España",,,
1430000036,300362,HOSPITAL GENERAL UNIVERSITARIO SANTA LUCIA,RegiÃ³n de Murcia,Murcia,Cartagena,CALLE MEZQUITA (PARAJE LOS ARCOS) S/N,30202,968128600,667,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL GENERAL UNIVERSITARIO SANTA LUCIA, Cartagena, Murcia, España",37.6017877,-0.9615992,
1430000047,300222,HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR,RegiÃ³n de Murcia,Murcia,San Javier,PARAJE TORRE OCTAVIO S/N,30739,968565000,299,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR, San Javier, Murcia, España",37.819171,-0.8598982,
1430000051,300269,HOSPITAL G. UNIVERSITARIO J.M. MORALES MESEGUER,RegiÃ³n de Murcia,Murcia,Murcia,AVENIDA MARQUES DE  LOS VELEZ 0,30008,968240601,389,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL G. UNIVERSITARIO J.M. MORALES MESEGUER, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000053,300079,HOSPITAL LA VEGA GRUPO HLA,RegiÃ³n de Murcia,Murcia,Murcia,CALLE DOCTOR ROMAN ALBERCA S/N,30008,968278100,142,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL LA VEGA GRUPO HLA, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000054,300161,SANTO Y REAL HOSPITAL DE CARIDAD,RegiÃ³n de Murcia,Murcia,Cartagena,CAMINO BARRIO PERAL S/N,30310,968510300,122,Hospitales de media y larga estancia,Privados,,Concierto parcial,NO,"SANTO Y REAL HOSPITAL DE CARIDAD, Cartagena, Murcia, España",37.6274359,-0.9939015,
1430000055,300050,HOSPITAL QUIRONSALUD MURCIA,RegiÃ³n de Murcia,Murcia,Murcia,CALLE MIGUEL HERNANDEZ 12,30011,968365000,131,Hospitales Generales,Privados,,Concierto parcial,SI,"HOSPITAL QUIRONSALUD MURCIA, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000056,300098,SANATORIO DR. MUÃOZ,RegiÃ³n de Murcia,Murcia,Murcia,CARRETERA CARTAGENA 59,30120,968885550,50,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Sin concierto,NO,"SANATORIO DR. MUÃOZ, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000057,300275,HOSPITAL  IBERMUTUAMUR - PATOLOGIA LABORAL,RegiÃ³n de Murcia,Murcia,Murcia,CALLE ANTONIO ROCAMORA 4,30100,968394000,26,Hospitales especializados,MÃºtuas Colaboradoras con La Seguridad Social,,Sin concierto,NO,"HOSPITAL  IBERMUTUAMUR - PATOLOGIA LABORAL, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000058,300281,HOSPITAL DE LA VEGA LORENZO GUIRAO,RegiÃ³n de Murcia,Murcia,Cieza,CARRETERA DE ABARAN S/N,30530,968775550,124,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL DE LA VEGA LORENZO GUIRAO, Cieza, Murcia, España",38.2295323,-1.4090223,
1430000059,300243,HOSPITAL VIRGEN DEL CASTILLO,RegiÃ³n de Murcia,Murcia,Yecla,"AVENIDA DE LA FERIA, S/N HOSPITAL VIRGEN DEL CASTILLO",30510,968719804,98,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL VIRGEN DEL CASTILLO, Yecla, Murcia, España",38.6156868,-1.1079238,
1430000060,300011,HOSPITAL CLINICO UNIVERSITARIO VIRGEN DE LA ARRIXACA,RegiÃ³n de Murcia,Murcia,Murcia,AVENIDA PRIMERO DE MAYO 143,30120,968369500,949,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL CLINICO UNIVERSITARIO VIRGEN DE LA ARRIXACA, Murcia, Murcia, España",37.9321597,-1.1625399,
1430000061,300124,HOSPITAL COMARCAL DEL NOROESTE,RegiÃ³n de Murcia,Murcia,Caravaca de la Cruz,AVENIDA MIGUEL ESPINOSA S/N,30400,968709100,115,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL COMARCAL DEL NOROESTE, Caravaca de la Cruz, Murcia, España",38.1037293,-1.867394,
1430000062,300145,HOSPITAL SANTA MARIA DEL ROSELL,RegiÃ³n de Murcia,Murcia,Cartagena,CALLE ALFONSO XIII 61,30203,968523854,184,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto.,NO,"HOSPITAL SANTA MARIA DEL ROSELL, Cartagena, Murcia, España",37.6105874,-0.9768946,
1430000063,300256,HOSPITAL RAFAEL MENDEZ,RegiÃ³n de Murcia,Murcia,Lorca,"CARRETERA NACIONAL 340, KM 589 S/N  NACIONAL 340- KM. 589",30817,968445500,292,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL RAFAEL MENDEZ, Lorca, Murcia, España",37.6449883,-1.7351339,
1430000064,300217,HOSPITAL VIRGEN DEL ALCAZAR DE LORCA,RegiÃ³n de Murcia,Murcia,Lorca,ALAMEDA DE LOS TRISTES S/N,30800,968468600,175,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL VIRGEN DEL ALCAZAR DE LORCA, Lorca, Murcia, España",37.6696185,-1.6959335,
1430000065,300119,HOSPITAL VIAMED SAN JOSE,RegiÃ³n de Murcia,Murcia,Alcantarilla,CALLE MAESTRA LOLA MESEGUER S/N,30820,658762214,111,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL VIAMED SAN JOSE, Alcantarilla, Murcia, España",37.9742567,-1.2246942,
1430000066,300196,HOSPITAL ASILO DE LA REAL PIEDAD DE CEHEGIN,RegiÃ³n de Murcia,Murcia,CehegÃ­n,PLAZA MESONCICO 3,30430,968741156,40,Hospitales de media y larga estancia,Privados,,Concierto parcial,NO,"HOSPITAL ASILO DE LA REAL PIEDAD DE CEHEGIN, CehegÃ­n, Murcia, España",,,
1430000067,300032,HOSPITAL PSIQUIATRICO ROMAN ALBERCA,RegiÃ³n de Murcia,Murcia,Murcia,CALLE LORCA 58 CALLE LORCA 58,30120,968365800,105,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL PSIQUIATRICO ROMAN ALBERCA, Murcia, Murcia, España",37.9778861,-1.1193663,
1430000068,300130,HOSPITAL RIBERA CARAVACA,RegiÃ³n de Murcia,Murcia,Caravaca de la Cruz,CALLE DOCTOR ROBLES S/N,30400,968705541,23,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL RIBERA CARAVACA, Caravaca de la Cruz, Murcia, España",38.1037293,-1.867394,
1430000348,300384,HOSPITAL C. M. VIRGEN DE LA CARIDAD CARTAGENA,RegiÃ³n de Murcia,Murcia,Cartagena,CALLE JORGE JUAN 30,30205,968506666,59,Otros Centros con Internamiento,Privados,,Concierto parcial,NO,"HOSPITAL C. M. VIRGEN DE LA CARIDAD CARTAGENA, Cartagena, Murcia, España",37.6105874,-0.9768946,
1430002216,300373,HOSPITAL PERPETUO SOCORRO ALAMEDA,RegiÃ³n de Murcia,Murcia,Cartagena,CALLE ALAMEDA  SAN ANTON 6,30205,968510500,39,Hospitales de media y larga estancia,Privados,,Concierto parcial,NO,"HOSPITAL PERPETUO SOCORRO ALAMEDA, Cartagena, Murcia, España",37.6105874,-0.9768946,
1430006933,300395,HOSPITAL IMED VIRGEN DE LA FUENSANTA,RegiÃ³n de Murcia,Murcia,Murcia,CALLE PADRE FELIX SANCHEZ BLANCO 5,30009,639142354,37,Otros Centros con Internamiento,Privados,,Sin concierto,SI,"HOSPITAL IMED VIRGEN DE LA FUENSANTA, Murcia, Murcia, España",37.9778861,-1.1193663,
1531000729,310137,HOSPITAL REINA SOFIA,C. Foral de Navarra,Navarra,Tudela,CARRETERA TARAZONA KM. 3 -,31500,848434000,190,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Concierto parcial,SI,"HOSPITAL REINA SOFIA, Tudela, Navarra, España",42.0408902,-1.6253139,
1531000730,310121,HOSPITAL GARCIA ORCOYEN,C. Foral de Navarra,Navarra,Estella-Lizarra,CALLE SANTA SORIA 22 -,31200,848435000,108,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL GARCIA ORCOYEN, Estella-Lizarra, Navarra, España",42.6833176,-2.0387904,
1531000733,310060,CLINICA UNIVERSIDAD DE NAVARRA,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,AVENIDA PIO XII 36 -,31008,948255400,230,Hospitales Generales,Privados,,Concierto parcial,SI,"CLINICA UNIVERSIDAD DE NAVARRA, Pamplona/IruÃ±a, Navarra, España",,,
1531000734,310109,CENTRO HOSPITALARIO BENITO MENNI,C. Foral de Navarra,Navarra,Baztan,CALLE MENDINUETA S/N -,31700,948452162,158,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Sin concierto,NO,"CENTRO HOSPITALARIO BENITO MENNI, Baztan, Navarra, España",43.1444822,-1.5260586,
1531000736,310057,FUNDACION HOSPITALARIAS PAMPLONA,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,AVENIDA MARCELO CELAYETA 10 -,31014,948140611,217,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Concierto parcial,NO,"FUNDACION HOSPITALARIAS PAMPLONA, Pamplona/IruÃ±a, Navarra, España",,,
1531000737,310044,HOSPITAL SAN JUAN DE DIOS,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,CALLE BELOSO ALTO 3 -,31006,948231800,288,Hospitales Generales,Privados,,Sin concierto,NO,"HOSPITAL SAN JUAN DE DIOS, Pamplona/IruÃ±a, Navarra, España",,,
1531000738,310076,CLINICA ARCANGEL SAN MIGUEL - PAMPLONA,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,CALLE BELOSO ALTO 32 -,31006,948296000,72,Hospitales Generales,Privados,,Sin concierto,NO,"CLINICA ARCANGEL SAN MIGUEL - PAMPLONA, Pamplona/IruÃ±a, Navarra, España",,,
1531000739,310039,CENTRO SAN FRANCISCO JAVIER,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,AVENIDA VILLAVA 53 -,31015,948422730,84,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"CENTRO SAN FRANCISCO JAVIER, Pamplona/IruÃ±a, Navarra, España",,,
1531000740,310142,CLINICA PSICOGERIATRICA JOSEFINA ARREGUI,C. Foral de Navarra,Navarra,Altsasu/Alsasua,CALLE ERBURUA S/N -,31800,948563850,21,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Concierto sustitutorio,SI,"CLINICA PSICOGERIATRICA JOSEFINA ARREGUI, Altsasu/Alsasua, Navarra, España",42.8987007,-2.1715503,
1531002230,310150,HOSPITAL UNIVERSITARIO DE NAVARRA,C. Foral de Navarra,Navarra,Pamplona/IruÃ±a,CALLE IRUNLARREA 3 -,31008,848422222,1077,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL UNIVERSITARIO DE NAVARRA, Pamplona/IruÃ±a, Navarra, España",,,
1601000003,10040,HOSPITAL VITHAS VITORIA,PaÃ­s Vasco,Ãlava,Vitoria-Gasteiz,CALLE BEATO TOMAS DE ZUMARRAGA 10,1008,945140900,68,Hospitales Generales,Privados,,Sin concierto,NO,"HOSPITAL VITHAS VITORIA, Vitoria-Gasteiz, Ãlava, España",42.835794,-2.6785916,
1601000004,10053,HOSPITAL QUIRONSALUD VITORIA,PaÃ­s Vasco,Ãlava,Vitoria-Gasteiz,CALLE LA ESPERANZA 3,1002,945252500,26,Hospitales Generales,Privados,,Concierto parcial,NO,"HOSPITAL QUIRONSALUD VITORIA, Vitoria-Gasteiz, Ãlava, España",42.835794,-2.6785916,
1601000006,10088,HOSPITAL DE LEZA,PaÃ­s Vasco,Ãlava,Laguardia,CALLE HOSPITAL DE LEZA 1,1309,945006900,63,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,NO,"HOSPITAL DE LEZA, Laguardia, Ãlava, España",42.5757305,-2.6384964,
1601000007,10035,RED DE SALUD MENTAL DE ARABA (HOSPITAL PSIQUIÃÂTRICO DE ARABA),PaÃ­s Vasco,Ãlava,Vitoria-Gasteiz,"CALLE ALAVA, CALLE/KALEA 43",1006,945006555,175,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"RED DE SALUD MENTAL DE ARABA (HOSPITAL PSIQUIÃÂTRICO DE ARABA), Vitoria-Gasteiz, Ãlava, España",42.835794,-2.6785916,
1601000510,10090,HOSPITAL UNIVERSITARIO ARABA (SEDE TXAGORRITXU Y SEDE SANTIAGO),PaÃ­s Vasco,Ãlava,Vitoria-Gasteiz,CALLE JOSE ACHOTEGUI 1,1009,945007007,806,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL UNIVERSITARIO ARABA (SEDE TXAGORRITXU Y SEDE SANTIAGO), Vitoria-Gasteiz, Ãlava, España",42.835794,-2.6785916,
1620000001,200049,MUTUALIA CLINICA PAKEA,PaÃ­s Vasco,GuipÃºzcoa,Donostia/San SebastiÃ¡n,PASEO ARRIOLA 26,20018,902540250,19,Hospitales especializados,MÃºtuas Colaboradoras con La Seguridad Social,,Sin concierto,NO,"MUTUALIA CLINICA PAKEA, Donostia/San SebastiÃ¡n, GuipÃºzcoa, España",,,
1620000002,200104,POLICLINICA GIPUZKOA,PaÃ­s Vasco,GuipÃºzcoa,Donostia/San SebastiÃ¡n,"CALLE MIRAMON, PASEALEKUA/PASEO 174",20014,943002800;943309550,149,Hospitales Generales,Privados,,Concierto parcial,NO,"POLICLINICA GIPUZKOA, Donostia/San SebastiÃ¡n, GuipÃºzcoa, España",,,
1620000005,200163,HOSPITAL BIDASOA (OSI BIDASOA),PaÃ­s Vasco,GuipÃºzcoa,Hondarribia,BARRIO JAITZUBIA 154,20280,943007702;943007703,96,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL BIDASOA (OSI BIDASOA), Hondarribia, GuipÃºzcoa, España",,,
1620000006,200258,HOSPITAL DE MENDARO (OSI BAJO DEBA),PaÃ­s Vasco,GuipÃºzcoa,Mendaro,CALLE MENDAROZABAL 2,20850,943032800,111,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL DE MENDARO (OSI BAJO DEBA), Mendaro, GuipÃºzcoa, España",,,
1620000007,200185,ORGANIZACION SANITARIA INTEGRADA DEBAGOIENA,PaÃ­s Vasco,GuipÃºzcoa,Arrasate/MondragÃ³n,AVENIDA NAFARROA 16,20500,943035300,95,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"ORGANIZACION SANITARIA INTEGRADA DEBAGOIENA, Arrasate/MondragÃ³n, GuipÃºzcoa, España",,,
1620000008,200219,CLINICA SANTA MARIA DE LA ASUNCION (INVIZA S. A.),PaÃ­s Vasco,GuipÃºzcoa,Tolosa,CUESTA IZASKUNGO ALDAPA 9,20400,943697000,120,Hospitales Generales,Privados,,Concierto sustitutorio,NO,"CLINICA SANTA MARIA DE LA ASUNCION (INVIZA S. A.), Tolosa, GuipÃºzcoa, España",,,
1620000009,200245,HOSPITAL DE ZUMARRAGA (OSI GOIERRI - ALTO UROLA),PaÃ­s Vasco,GuipÃºzcoa,Zumarraga,GRUPO ARGIXAO 1,20700,943035027,118,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL DE ZUMARRAGA (OSI GOIERRI - ALTO UROLA), Zumarraga, GuipÃºzcoa, España",,,
1620000010,200261,HOSPITAL UNIVERSITARIO DONOSTIA,PaÃ­s Vasco,GuipÃºzcoa,Donostia/San SebastiÃ¡n,PASEO DOCTOR BEGIRISTAIN 109,20014,943007060,1034,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL UNIVERSITARIO DONOSTIA, Donostia/San SebastiÃ¡n, GuipÃºzcoa, España",,,
1620000012,200071,HOSPITAL RICARDO BERMINGHAM,PaÃ­s Vasco,GuipÃºzcoa,Donostia/San SebastiÃ¡n,"CAMINO LOS PINOS, CAMINO/BIDEA 35",20018,943317102,123,Hospitales de media y larga estancia,Privados,,Red de utilizaciÃ³n pÃºblica (RUP),SI,"HOSPITAL RICARDO BERMINGHAM, Donostia/San SebastiÃ¡n, GuipÃºzcoa, España",,,
1620000013,200271,HOSPITAL SAN JUAN DE DIOS DONOSTIA,PaÃ­s Vasco,GuipÃºzcoa,Donostia/San SebastiÃ¡n,CAMINO SAN JUAN DE DIOS 12,20009,943460033,81,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Organizaciones No Gubernamentales,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"HOSPITAL SAN JUAN DE DIOS DONOSTIA, Donostia/San SebastiÃ¡n, GuipÃºzcoa, España",,,
1620000014,200198,HOSPITAL AITA MENNI,PaÃ­s Vasco,GuipÃºzcoa,Arrasate/MondragÃ³n,BARRIO GESALIBAR 15,20509,943794411,437,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL AITA MENNI, Arrasate/MondragÃ³n, GuipÃºzcoa, España",,,
1620000015,200202,HOSPITAL PSIQUIATRICO SAN JUAN DE DIOS,PaÃ­s Vasco,GuipÃºzcoa,Arrasate/MondragÃ³n,BARRIO GESALIBAR 14,20509,943793078;943793900,276,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Organizaciones No Gubernamentales,,Concierto parcial,NO,"HOSPITAL PSIQUIATRICO SAN JUAN DE DIOS, Arrasate/MondragÃ³n, GuipÃºzcoa, España",,,
1620000016,200230,"SANATORIO USURBIL, S. L.",PaÃ­s Vasco,GuipÃºzcoa,Usurbil,"BARRIO URDAIAGA, BARRIO/AUZOA 48",20170,0;943361124,80,Hospitales de salud mental y tratamiento de toxicomanÃ­as,Privados,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"SANATORIO USURBIL, S. L., Usurbil, GuipÃºzcoa, España",,,
1648000005,480078,HOSPITAL UNIVERSITARIO BASURTO,PaÃ­s Vasco,Vizcaya,Bilbao,AVENIDA MONTEVIDEO 16,48013,944006000,697,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades AutÃ³nomas,,Sin concierto,SI,"HOSPITAL UNIVERSITARIO BASURTO, Bilbao, Vizcaya, España",43.2616552,-2.9533362,
1648000006,480046,HOSPITAL CRUZ ROJA DE BILBAO - VICTORIA EUGENIA,PaÃ­s Vasco,Vizcaya,Bilbao,ALAMEDA URQUIJO 65,48013,944434792,68,Hospitales Generales,Organizaciones No Gubernamentales,,Red de utilizaciÃ³n pÃºblica (RUP),NO,"HOSPITAL CRUZ ROJA DE BILBAO - VICTORIA EUGENIA, Bilbao, Vizcaya, España",43.2596484,-2.9532226,
